ключ_клиента,total_spend,total_cashback,avg_cashback_rate,supermarket_share,diversity_score,n_active_categories,возраст,пол
117789995,1691770.0,16266.0,0.009614782151238052,0.5164100320965616,0.1269542672994545,12,43.0,F
117792218,1836948.0,19977.0,0.010875103704623103,0.23724950297994282,0.08982080404680394,12,35.0,M
117858708,889839.0,10474.0,0.011770668626571773,0.6118781037918095,0.15007275916853785,12,42.0,M
117869642,2583112.0,52161.0,0.020193084930115304,0.401755324585229,0.09769803883399156,14,48.0,M
117936326,1720863.0,10530.0,0.0061190228391219985,0.3717408067928708,0.09396390436120627,11,56.0,F
117947608,1802030.0,16518.0,0.009166329084421459,0.4988451912565274,0.11929594755006798,13,38.0,M
117975577,3217817.0,16797.0,0.005219998526951657,0.3105241845636343,0.15074432908248903,13,36.0,M
118022150,1518508.0,16389.0,0.010792830857657648,0.23863884813250902,0.07900880763371461,13,34.0,M
118024196,3099071.0,43062.0,0.013895131799174655,0.3508570794279963,0.09164683758911411,12,48.0,F
118038227,290091.0,5553.0,0.019142269150025336,0.296000220620426,0.09836031188146103,7,35.0,M
118114296,1958281.0,23235.0,0.011864997924199847,0.5063880004963537,0.12559984398187207,13,41.0,M
118143349,3072493.0,26754.0,0.008707586966024007,0.20947256836712078,0.07315331873981344,14,40.0,M
118160277,1445153.0,12099.0,0.008372123920443026,0.37250588691993164,0.09139594511301549,13,44.0,F
118170679,925013.0,4857.0,0.0052507370166689545,0.29819148487642877,0.08618542339614245,10,28.0,F
118172362,1134861.0,17805.0,0.015689146071633443,0.20953931803101877,0.07684967722647704,10,35.0,F
118172453,2451260.0,18996.0,0.007749483938872253,0.42680662190057356,0.10533376808170491,14,38.0,F
118191080,600683.0,10623.0,0.01768486872443535,0.26716088186281284,0.0820111816979745,10,32.0,M
118266568,755244.0,8655.0,0.011459872570983682,0.04891531743383595,0.08279097408618773,11,27.0,M
118274412,4109973.0,24978.0,0.006077412187379333,0.33925454011498374,0.09378687166655972,11,54.0,M
118282222,1728496.0,15762.0,0.00911891031278059,0.42242446612546397,0.10762797527054424,13,35.0,M
118311829,5241865.0,29244.0,0.005578930399771837,0.17253839997787046,0.10002743992007566,16,36.0,M
118388503,2749512.0,24405.0,0.00887612056248527,0.3468782824006587,0.09256787378217281,13,32.0,F
118410340,245971.0,2310.0,0.009391351012924288,0.6978993458578451,0.17337249735832796,4,44.0,F
118412479,1610638.0,4944.0,0.003069591056463339,0.3544166969859149,0.1280891332823343,8,33.0,F
118436480,1630427.0,14904.0,0.009141163633821078,0.2836103671001523,0.07778270522099877,11,36.0,F
118441689,124331.0,7164.0,0.05762038429675624,0.07476815918797404,0.21702144039745336,3,30.0,F
118498440,1634035.0,0.0,0.0,0.321864586743858,0.10120311063003425,11,38.0,M
118552341,1429381.0,23670.0,0.01655961566580219,0.12185554446295284,0.08345071520753196,14,32.0,M
118607650,95037.0,30063.0,0.3163294295905805,0.12818165556572703,0.12234135400544456,8,43.0,F
118630122,1951713.0,0.0,0.0,0.10798923817180088,0.0949910094481576,12,31.0,M
118639724,3062521.0,17610.0,0.005750164651932183,0.3715729622751975,0.10128028234239096,12,33.0,F
118691523,804342.0,18273.0,0.022717948335409563,0.2680451847597166,0.07708879286462655,11,39.0,M
118752505,1287980.0,18999.0,0.014751005450395193,0.5891853910775012,0.1452860338735905,10,48.0,M
118801036,1469165.0,22977.0,0.015639495904136023,0.4278328165999054,0.12135496797984106,13,32.0,F
118856758,1712179.0,8901.0,0.005198638693734709,0.376892252503973,0.10772077902928431,14,38.0,M
118887981,906667.0,228.0,0.00025147049578290594,0.06391541767815527,0.136358788474793,5,29.0,M
118893872,4036422.0,20883.0,0.0051736414081580175,0.22391315873315526,0.07350509885097174,16,41.0,M
118951911,1120982.0,15822.0,0.014114410400880656,0.2846370414511562,0.0889346318560232,13,33.0,M
118970103,1647174.0,19164.0,0.011634472132270179,0.4555651072685703,0.11058817835701858,14,46.0,M
119092196,1097510.0,22170.0,0.02020027152372188,0.6085520860857759,0.14517852758530334,10,33.0,F
119129375,1730896.0,22746.0,0.013141170815577597,0.2319688762351984,0.08626069085927517,12,43.0,M
119162007,1569817.0,7488.0,0.00476998274321147,0.5748937615021369,0.13649861473015,12,37.0,M
119247306,521613.0,17499.0,0.033547860195202193,0.4131741348470993,0.12786677921061929,6,38.0,F
119286916,1188215.0,18963.0,0.015959232967097704,0.2352242649688819,0.07762322638567969,11,29.0,F
119287389,3035623.0,26953.0,0.008878902287932328,0.6380156560943174,0.1526243813772468,14,33.0,M
119328138,2399914.0,15750.0,0.006562735164676734,0.0839425912761874,0.2143489785339406,7,54.0,F
119350765,2886422.0,32454.0,0.011243678159326668,0.2767682618827046,0.09102873076273861,13,34.0,M
119366064,2407716.0,15507.0,0.006440543652158311,0.2735281071355592,0.08414705589831482,15,34.0,M
119371518,2457719.0,48747.0,0.01983424467972132,0.3371239755236461,0.1140857013038033,12,39.0,M
119375394,2332989.0,17688.0,0.007581690269435475,0.45907503207259015,0.11150261945640995,15,32.0,M
119399925,1637519.0,34242.0,0.020910902407849923,0.2718362351826147,0.10277615544735849,10,49.0,M
119406631,3616464.0,22647.0,0.00626219423171363,0.22251486534913661,0.09553275210944114,14,32.0,M
119411677,1954785.0,17763.0,0.009086932834045687,0.3042048102476743,0.08416950372193993,14,36.0,M
119446365,2116449.0,25029.0,0.0118259405258525,0.42726000012284726,0.10429560980860635,12,46.0,M
119449460,1891418.0,26109.0,0.013803929115615904,0.18535934415343408,0.06680339533142327,14,30.0,M
119462338,537538.0,18450.0,0.03432315482812378,0.1351867216829322,0.1096317176923265,11,50.0,F
119464308,4056217.0,21702.0,0.005350305469357285,0.3163353932987313,0.11935776899270499,14,36.0,M
119521628,1511430.0,8742.0,0.005783926480220718,0.44029098271173656,0.11500396258603593,11,29.0,M
119552406,2716212.0,29451.0,0.01084267354683655,0.31849796702171995,0.08896812513195733,13,41.0,M
119558679,2343433.0,15774.0,0.006731150410530192,0.3789154629127438,0.09294627344208144,15,35.0,M
119576222,1568352.0,19500.0,0.012433433310889393,0.36063715288404646,0.10209973231109867,11,36.0,M
119577089,962171.0,20982.0,0.021806934526191292,0.2317571408824419,0.07765882044230425,13,38.0,M
119594649,1707958.0,16989.0,0.009946965908997763,0.3906231886264182,0.10026319740939547,13,43.0,M
119595675,2565744.0,22629.0,0.008819664003891269,0.18454296297682077,0.08998789763752495,13,27.0,F
119650635,1689348.0,35952.0,0.021281583190674747,0.24115871922185364,0.1612359104255173,11,28.0,M
119673646,3884486.0,27609.0,0.007107504055877663,0.29608344578922413,0.08040078862551095,14,62.0,M
119731350,1275113.0,14922.0,0.011702492249706497,0.542649945534239,0.13175490126535164,9,43.0,F
119798408,588785.0,27777.0,0.04717681326800105,0.23148178027633176,0.1019879701953755,9,33.0,M
119821380,2010403.0,22515.0,0.011199247116125473,0.47006495712551166,0.11540703756162814,12,31.0,M
119824005,3581409.0,35535.0,0.009922072569762347,0.4723679981817212,0.11495369400325325,14,35.0,M
119841957,5726900.0,45195.0,0.00789170406328031,0.28936492692381566,0.09977511695927654,15,38.0,M
119902006,1483364.0,2403.0,0.0016199665085575759,0.2892627837806499,0.08965742383789287,12,33.0,M
119902563,2229080.0,11124.0,0.0049903996267518435,0.43360130636854666,0.10790875258286044,14,33.0,M
119943503,1322410.0,18795.0,0.014212687441867499,0.1489114571123933,0.10772657233345209,10,28.0,F
120005299,1079657.0,13230.0,0.012253891745248723,0.20054424692286532,0.0869979762100797,12,27.0,F
120016782,2531777.0,20580.0,0.008128677999681647,0.7551786748990926,0.1810011674044399,11,41.0,M
120018555,1929596.0,27126.0,0.014057864962406639,0.12295008903418125,0.14930827507208919,13,29.0,F
120053772,5607314.0,67215.0,0.011987022663613987,0.37869379171560574,0.09734177317888164,13,29.0,F
120129675,1037865.0,25080.0,0.024164992556835428,0.5161249295428596,0.15269529381370708,6,31.0,F
120129819,921983.0,26112.0,0.028321563412774423,0.10833280006247403,0.10499169915515177,12,52.0,M
120179988,1399571.0,60437.0,0.04318251807160908,0.6617041936421947,0.16317343604226403,7,52.0,M
120181556,2810550.0,25182.0,0.00895981213641458,0.19862375691590614,0.09587178901008722,13,32.0,F
120388692,1920557.0,19912.0,0.010367825583932162,0.4082831178663273,0.10766456852538252,12,41.0,F
120491773,934233.0,20853.0,0.022320984165620353,0.4648283672274475,0.11536747524911466,10,45.0,M
120518301,3291614.0,35517.0,0.010790147325901518,0.1825590728438997,0.07399220898405758,15,33.0,M
120522183,917641.0,27714.0,0.03020135325252468,0.6663106814102683,0.1593524053007053,10,41.0,F
120554871,1698188.0,25581.0,0.0150637031942282,0.08510306279398983,0.11956475588741204,9,40.0,M
120583913,1559021.0,16962.0,0.010879904760744082,0.18599557029700048,0.10004762295754734,11,36.0,M
120586863,1394660.0,15507.0,0.011118839000186426,0.5911620036424649,0.14102409439970906,11,49.0,M
120618047,2232792.0,18828.0,0.008432491696494793,0.2040046721772561,0.09483788219207238,13,35.0,F
120638824,3058695.0,38748.0,0.012668147690436608,0.18270896575173398,0.14647885296043303,10,34.0,M
120662432,17432561.0,116961.0,0.006709341214982698,0.04411147621970174,0.12248168760081624,12,42.0,M
120664064,1944982.0,6303.0,0.0032406469571440765,0.1183121489042058,0.09205034589200553,15,36.0,M
120674702,5122254.0,25494.0,0.0049771057819467755,0.2935922349809283,0.07816986590763207,14,28.0,M
120680531,2028453.0,17262.0,0.008509933432029236,0.4321086069038819,0.10679893795977873,13,46.0,M
120686965,766727.0,22941.0,0.029920688850138315,0.11918062100330365,0.10164186377029735,10,38.0,M
120720363,1862809.0,24924.0,0.013379793634237327,0.35235979641498405,0.13278762633066007,12,47.0,M
120756953,2507375.0,46227.0,0.018436412582880504,0.14174505209631585,0.0806443587015067,14,37.0,M
120758123,1777679.0,32949.0,0.018534842342177636,0.28575800242900995,0.09676705567973266,11,37.0,M
120807263,1457178.0,15585.0,0.010695330289093028,0.14182893236104305,0.08076196474249421,11,32.0,F
120862746,3267264.0,23073.0,0.007061871951577834,0.1489490901255607,0.1367884846055709,9,39.0,M
120957654,1275185.0,25362.0,0.019888878868556326,0.19305434113481573,0.11377402080023298,11,42.0,M
120975475,2290333.0,17628.0,0.007696697379813328,0.4163473171805148,0.1065380539886424,13,43.0,M
120994570,711127.0,22668.0,0.031876162766988174,0.7713685459840507,0.18597238783355216,9,31.0,M
121006762,6441714.0,46131.0,0.007161292786360897,0.16815990278363802,0.09110194621653842,13,31.0,M
121038517,3015534.0,17796.0,0.00590144233160694,0.12473412669198888,0.09386215039536687,11,26.0,F
121062757,2771077.0,20766.0,0.0074938372336820665,0.7917809573678393,0.1896482285083462,14,33.0,M
121080443,3105720.0,27417.0,0.008827904640469843,0.47017986167458753,0.11487285924353133,11,53.0,M
121083017,3340688.0,29879.0,0.00894396603334403,0.3814830956976527,0.0942477068313207,14,38.0,M
121115362,3584767.0,36729.0,0.01024585419359194,0.27251980393704806,0.0840632359310365,13,32.0,M
121126461,628727.0,15249.0,0.02425376991921772,0.20559320659045976,0.09449799317225804,12,38.0,F
121136087,732670.0,2868.0,0.003914449888763018,0.2983212087297146,0.10442668866705068,8,30.0,M
121154521,3834181.0,44853.0,0.0116981957815763,0.31893590834652824,0.08326238137609164,13,37.0,M
121164482,2231785.0,16515.0,0.007399906352986511,0.3022096662536938,0.09637038285412482,12,36.0,M
121265667,3637375.0,27570.0,0.007579641912093199,0.25797917454208047,0.09525238530709462,13,45.0,M
121312854,310742.0,5413.0,0.017419595677443025,0.16259147459950699,0.08182127850580198,7,37.0,F
121314451,3742.0,4779.0,1.2771245323356495,1.0,0.242535625036333,1,35.0,M
121459678,2453385.0,11538.0,0.004702890088591884,0.30584152100057677,0.08302669007113134,13,29.0,M
121481039,1945878.0,19899.0,0.010226232065936302,0.2650294622787246,0.08590783661736978,12,40.0,M
121492153,4777756.0,85710.0,0.017939384095797276,0.23730847703398833,0.09812584891038817,15,37.0,F
121494666,1626164.0,24309.0,0.014948676763229293,0.14595637340391251,0.06916151452125169,14,38.0,M
121495877,1320555.0,14541.0,0.011011279348455763,0.1717641446210116,0.10939115183913113,12,32.0,M
121550525,2660116.0,88962.0,0.033442902489966606,0.6475616100951989,0.15575555960330512,13,34.0,M
121561612,2681215.0,31503.0,0.01174952400311053,0.5545952114992643,0.13281406623324274,13,47.0,M
121599588,5035715.0,29784.0,0.005914552352545766,0.04372507181204655,0.22132856953971028,9,39.0,F
121600567,2646257.0,17406.0,0.006577592425830144,0.33486165553836983,0.09275134316041436,11,44.0,M
121682762,1895183.0,22671.0,0.01196243317927609,0.4069580615697798,0.1191309548484145,12,50.0,F
121693456,724536.0,16512.0,0.02278975785882275,0.36685409696688637,0.12695119128976978,10,31.0,M
121723308,3874620.0,11175.0,0.0028841538008888613,0.215053347166948,0.06221459892359343,15,34.0,M
121725446,1761501.0,15390.0,0.008736867024202654,0.38100971841628245,0.13145082050489992,10,32.0,M
121899787,2087355.0,96099.0,0.04603864699583923,0.0559358614131281,0.15551747004116107,9,48.0,F
121951198,2400876.0,19509.0,0.008125784088807585,0.3744516584779889,0.0899758205257933,13,36.0,M
122044119,2039527.0,27156.0,0.013314851924000025,0.20992171224014194,0.07125727906588376,14,34.0,F
122045432,1321844.0,23985.0,0.01814510638169103,0.12524170779607882,0.07887515743989802,11,43.0,F
122046869,1798983.0,7791.0,0.004330780224159983,0.3835294719294179,0.09646402212136831,13,28.0,M
122137406,3439173.0,19044.0,0.005537377735868478,0.28973971358812134,0.16541488564781717,9,54.0,M
122151015,3349187.0,14961.0,0.004467054243313377,0.4756763357793996,0.11604698795689475,12,62.0,F
122165501,226776.0,12009.0,0.05295533918933221,0.5132730094895404,0.12959198898426724,7,29.0,F
122182034,1440083.0,22143.0,0.015376197066419088,0.3008611309209261,0.09005730569687322,13,29.0,F
122188312,2290592.0,13497.0,0.005892363196937735,0.43743931699752725,0.10812075600597076,13,45.0,M
122219402,4612510.0,15477.0,0.0033554398798051385,0.10519261746858001,0.1441765920087526,12,39.0,M
122231731,1110471.0,20490.0,0.018451629984033803,0.40884453533680754,0.1023017949735581,13,21.0,F
122232182,6084744.0,32592.0,0.005356346955599118,0.08166013229151464,0.14740259946156384,11,40.0,F
122241700,2080902.0,23904.0,0.011487326169132424,0.3572945770632159,0.09196736992801374,12,35.0,M
122371044,2836510.0,51927.0,0.018306651483689464,0.22121303996812985,0.08176686740618182,11,42.0,M
122479803,2295815.0,14907.0,0.006493119001313259,0.2551533986841274,0.08492894541653073,14,36.0,M
122491366,1880789.0,21894.0,0.011640859235140145,0.2689190547158666,0.09080549851487574,14,31.0,F
122498032,19616.0,7425.0,0.3785175367047308,0.5474612561174551,0.14564867594960376,4,44.0,F
122562107,1330762.0,17232.0,0.012948972092680734,0.4808628439946437,0.11894716319110892,10,44.0,F
122713614,5199024.0,29613.0,0.005695876764561964,0.5157154496690148,0.12713362210141965,15,52.0,M
122745039,1810790.0,19476.0,0.010755526593365327,0.3660601174073195,0.08894000089361222,13,47.0,M
122757505,2804479.0,20745.0,0.007397095859872725,0.3995333892676679,0.0971026567796109,14,31.0,M
122797625,2518289.0,22818.0,0.009060913977704704,0.3049145669937009,0.09668351864791938,12,26.0,M
122944219,3536494.0,68295.0,0.01931149890258544,0.36319416914039726,0.10891089242385703,12,56.0,M
123004281,3432790.0,38553.0,0.011230806428590156,0.45371956921338036,0.11131991584474844,14,42.0,M
123009140,1857915.0,15972.0,0.00859673343506027,0.36349994483063003,0.0983825101799191,11,41.0,F
123023599,1282599.0,20082.0,0.015657270900725793,0.07807662410465001,0.09519424912315672,10,53.0,F
123183316,2510971.0,10137.0,0.0040370836620574274,0.5418545255998576,0.13224451623199016,12,36.0,M
123244016,2446547.0,9375.0,0.003831931289282405,0.2139178196862762,0.13713124775061045,11,35.0,F
123267860,669025.0,20622.0,0.030823960240648707,0.16773962109039273,0.07276552747402211,10,29.0,F
123306484,1053183.0,16062.0,0.015250910810371986,0.15077056883751447,0.1174727186958546,11,30.0,F
123344780,2197395.0,15885.0,0.00722901435563474,0.1968339784153509,0.0745867487830902,11,28.0,F
123432531,7135750.0,130872.0,0.01834032862698385,0.0777832743579862,0.13088658703101552,14,35.0,M
123560434,1682984.0,17577.0,0.01044394955626435,0.11300820447490885,0.12033987388756255,11,43.0,M
123572228,3861834.0,67947.0,0.01759449007906606,0.10083576870471388,0.11028474720950299,12,28.0,F
123598059,3914714.0,56667.0,0.014475386963134471,0.38006582345479134,0.10701606019300786,15,32.0,M
123598413,3919402.0,56889.0,0.0145147142344674,0.10332520114037805,0.11772332597098502,12,35.0,F
123623020,1391985.0,16638.0,0.011952715007704824,0.44260606256532936,0.10680863627136722,14,37.0,M
123625873,4295811.0,37245.0,0.008670074172257578,0.11596925469952006,0.1125499727673671,13,40.0,M
123666035,2487534.0,18816.0,0.007564117716581964,0.3550138410168464,0.08762303658563804,15,38.0,F
123713669,14683.0,8448.0,0.5753592590070149,0.5793094054348567,0.1612446408626263,3,29.0,F
123756885,1510009.0,13749.0,0.009105243743580337,0.24332967551849027,0.07637740320521874,13,34.0,M
123903683,2581831.0,13866.0,0.005370607138887092,0.14431618490908196,0.08676528804829203,12,33.0,F
124040879,6852701.0,28512.0,0.00416069517698204,0.2769510883372848,0.085288143223124,16,34.0,M
124055294,3507931.0,36183.0,0.010314627055093159,0.21113414146401396,0.11720943715128476,12,40.0,M
124068398,1094952.0,16587.0,0.01514860925410429,0.17212078702993372,0.07899185113891544,11,37.0,F
124090058,2360975.0,13098.0,0.005547708044346086,0.23154798335433455,0.10521543582839431,12,29.0,M
124114141,1840115.0,22479.0,0.012216084320816905,0.4144670305931966,0.10904682530711679,10,33.0,M
124115178,2080073.0,31068.0,0.014936014264883973,0.17480588421656354,0.08349588510594401,13,36.0,M
124116328,5822014.0,36345.0,0.006242685091447736,0.5028349296308803,0.12093637069175667,15,39.0,M
124130693,893091.0,18135.0,0.020305881483521835,0.49412657836659424,0.11730599721229708,10,39.0,F
124174778,6459611.0,30057.0,0.004653066570107705,0.11895267377555707,0.13707890362123398,12,34.0,M
124177152,3403344.0,30984.0,0.00910398713735667,0.24831283584615602,0.08318070672329698,13,33.0,F
124194091,4704691.0,34248.0,0.007279542907281265,0.04647659113000195,0.10465615750995848,11,33.0,F
124244995,790491.0,19524.0,0.024698573418293186,0.37630029943414917,0.103346575593427,12,44.0,M
124263483,1371871.0,32727.0,0.023855741538380795,0.4032893763334891,0.0994199740826037,15,30.0,M
124309425,1755701.0,14745.0,0.008398354845158714,0.0822845119983414,0.11897542903377192,10,33.0,F
124335059,3787795.0,23478.0,0.006198329107039847,0.1750625363833048,0.07860388029971678,14,27.0,M
124413936,2491447.0,13464.0,0.005404088467464891,0.32752573103100324,0.08581866795777915,12,29.0,M
124511757,1335147.0,16446.0,0.012317744787652596,0.41213364520910434,0.10489412961602336,11,44.0,M
124515572,2859184.0,36486.0,0.012760983553349488,0.5648226906697855,0.13626513157293021,14,32.0,M
124557455,1515627.0,15495.0,0.010223491663846052,0.3216886476685886,0.10291507592802669,12,37.0,M
124580245,3343254.0,22341.0,0.006682411805983033,0.17488052059460632,0.06677541276703283,13,32.0,F
124586490,2769983.0,13074.0,0.0047198845624684335,0.3765622388296246,0.1028198867284013,14,38.0,F
124593388,6197466.0,118740.0,0.01915944355321998,0.21062673034430524,0.07184301811782177,14,34.0,M
124619875,982612.0,28440.0,0.028943265500523094,0.3499061684571326,0.1005996838056144,10,33.0,M
124709576,7023187.0,98166.0,0.013977415096593612,0.3216912777632149,0.1460658237167978,12,48.0,M
124742066,2897556.0,15735.0,0.0054304386179249,0.2534239200208728,0.10446045001612028,11,44.0,F
124794484,1883476.0,30939.0,0.01642654326362534,0.2674225740067832,0.08491729266799614,14,39.0,M
125054427,2368925.0,40710.0,0.017185010078411094,0.24610192386842134,0.07366223984152294,12,40.0,M
125164990,3600524.0,20625.0,0.005728332875992495,0.16315875133730534,0.08277257253050067,13,36.0,F
125169791,1557383.0,2133.0,0.0013696052929818806,0.40135021378813046,0.10236878834166983,13,33.0,M
125175406,1300341.0,16116.0,0.012393672121389697,0.3709550033414312,0.09935976369203023,12,40.0,M
125324626,1608114.0,22122.0,0.01375648741320578,0.4455610734064874,0.1121265330364017,11,49.0,M
125430234,3300.0,0.0,0.0,0.0,0.242535625036333,1,30.0,M
125467104,2667087.0,15459.0,0.00579621137218246,0.21021773942882252,0.08434980899253998,13,34.0,F
125470894,1031932.0,18009.0,0.017451731315629323,0.2870809316892974,0.10973665781535417,11,36.0,F
125615235,1974787.0,21273.0,0.010772301012716815,0.2990540245606235,0.08585755460414364,12,28.0,M
125628089,3577781.0,37842.0,0.010576946995917302,0.4051480512641774,0.10189391676601617,12,34.0,M
125635660,1472425.0,15012.0,0.01019542591303462,0.1953498480397983,0.08717307329577577,14,30.0,F
125691693,4094287.0,37671.0,0.009200869406565783,0.2559639810301525,0.07786630595798623,14,31.0,M
125725714,2988235.0,19176.0,0.006417165985941534,0.1587338345210467,0.06929401984570899,11,29.0,F
125726732,2393011.0,16409.0,0.006857051639127442,0.1735081869661276,0.11705230250384384,9,36.0,M
125735855,2158344.0,42945.0,0.019897198963649908,0.21860556055939184,0.12084841677031738,11,31.0,M
125741269,3391924.0,15804.0,0.004659302507957136,0.3211849675877172,0.08723597108645817,12,39.0,M
125757155,940862.0,33519.0,0.03562584098411882,0.10125927075384063,0.10930963507507213,9,37.0,M
125758664,8123468.0,331887.0,0.04085533419963001,0.08101724534398363,0.19707167792202845,13,34.0,M
125765271,3160147.0,28077.0,0.008884713274414133,0.14126558036698925,0.11259522319739812,12,34.0,M
125855852,2432868.0,28449.0,0.011693606064940638,0.45693847754995337,0.11970734174327977,11,45.0,M
125862856,1310517.0,7439.0,0.005676385731737932,0.290013025393795,0.08815172233391211,13,33.0,M
125863003,2950085.0,50793.0,0.017217470005101546,0.5680385480418361,0.1374191084389728,12,52.0,M
125899333,719699.0,1770.0,0.0024593614830644476,0.4407648197371401,0.12274249732157207,10,42.0,F
125929506,4492033.0,60930.0,0.01356401433382168,0.790880877322139,0.1893973644814238,11,31.0,M
125942488,1588273.0,12837.0,0.008082363674254993,0.38336734301974534,0.09444314036075598,12,34.0,F
126006651,1408683.0,30216.0,0.021449822280811225,0.28445576471072626,0.10984862199807598,9,35.0,M
126039645,2605356.0,15858.0,0.006086692183333103,0.43251824318826293,0.10749381848394704,13,32.0,M
126041249,1668803.0,22626.0,0.013558221072229617,0.2422472874269761,0.09587114224795172,12,39.0,M
126090190,3397497.0,45813.0,0.013484338617517543,0.41912855257856,0.10080981394876064,14,29.0,M
126144065,5775466.0,19878.0,0.0034418001941315213,0.02177209596593591,0.14702784964241583,12,30.0,F
126189783,1540825.0,33762.0,0.021911638245744974,0.3132062369185339,0.08597835384051924,12,37.0,M
126232319,3564666.0,44322.0,0.012433703466187294,0.12957819891120234,0.0650611517246305,15,41.0,M
126253121,1965678.0,15531.0,0.007901090616062244,0.2650693552046673,0.1072500128437957,11,52.0,M
126269555,1637816.0,23361.0,0.01426350701177666,0.24564114650241542,0.1085605918463259,10,34.0,M
126344333,1330542.0,17394.0,0.013072868049261128,0.5688328515747718,0.13452860020488724,13,44.0,M
126352381,39538.0,14988.0,0.37907835500025294,0.3837321058222469,0.12666412647154665,5,26.0,F
126424713,2068771.0,35136.0,0.016983996778763815,0.12310400716173998,0.0710485795829402,14,30.0,F
126569963,2241362.0,22578.0,0.0100733393356361,0.4537946123830064,0.10859250872634064,14,39.0,M
126603207,1040316.0,20721.0,0.019917986457960852,0.6575790432906924,0.15717291773803932,13,41.0,M
126615855,3381193.0,56124.0,0.01659887501245862,0.14729209483161712,0.07321463156884085,16,44.0,M
126659007,1047173.0,15162.0,0.014478982937871775,0.4475802947554989,0.10907776951690598,12,40.0,F
126720048,2419189.0,31401.0,0.012979969733658676,0.3282256987775655,0.07783083193819756,13,39.0,F
126758203,1623948.0,4275.0,0.002632473453583489,0.18810085051984424,0.08111219261084118,12,32.0,M
126761448,2505834.0,21630.0,0.008631856699206731,0.3807067826520033,0.10246835331850158,11,37.0,F
126768373,2191838.0,40104.0,0.01829697267772527,0.2707513055253171,0.08153010103195223,11,34.0,F
126807004,2017332.0,5637.0,0.002794284728542451,0.49335359772213994,0.11823126673017469,14,32.0,M
126818262,4660649.0,37771.0,0.008104236126771186,0.19994532950239333,0.07308631789674831,16,37.0,M
126820294,2696524.0,30915.0,0.011464759816712182,0.31372426130826203,0.120382326550212,12,46.0,M
126909414,3123695.0,47094.0,0.015076375894573574,0.3779651982667962,0.10314624129683202,12,40.0,M
126962397,1000699.0,22221.0,0.02220547837061894,0.5106460584051747,0.12688165992987677,9,44.0,M
126979859,1695738.0,27006.0,0.015925809293652674,0.16644552401373325,0.09406364355570665,10,31.0,M
126980714,1606002.0,26248.0,0.01634369073014853,0.3935374924813294,0.09426398366607959,14,44.0,M
127083900,1330178.0,19284.0,0.01449730787909588,0.48792041365892386,0.11659960844230345,13,51.0,M
127135618,1267693.0,18933.0,0.014935003979670156,0.23552705584080688,0.07630018452593014,12,46.0,F
127226925,79247.0,6888.0,0.08691811677413656,0.6305475286130705,0.1666547054061497,3,31.0,M
127240513,6835121.0,61023.0,0.008927859506803172,0.1297568836016217,0.07946157574755702,14,30.0,M
127271734,3412341.0,15939.0,0.004670986867959562,0.3636374559283495,0.10490503347737698,16,39.0,F
127293380,2252093.0,39072.0,0.017349194726860747,0.17860008445477163,0.09097127089160587,13,43.0,M
127323721,5636663.0,53310.0,0.009457723479299721,0.14675810847659332,0.11702162066492568,13,45.0,M
127371884,732086.0,13824.0,0.018883027403884242,0.39706537210109194,0.1434639043883302,8,36.0,F
127372526,4142658.0,20670.0,0.0049895501873434885,0.4500195285249229,0.10950452196783916,12,47.0,M
127389073,2534398.0,20922.0,0.008255214847865252,0.24952750120541445,0.09174812951085688,12,45.0,F
127393172,3433215.0,31722.0,0.009239735932646223,0.402600769249814,0.10367149696274482,15,49.0,M
127529107,1957215.0,15072.0,0.007700738038488362,0.2739208518226153,0.10032579278961429,10,27.0,M
127532427,3064573.0,25830.0,0.008428580425396948,0.289356788041923,0.08584445880220072,11,32.0,M
127588621,1372925.0,19404.0,0.014133328477520623,0.44712202050366917,0.11109012791739055,13,43.0,F
127599745,567403.0,21063.0,0.03712176354372466,0.26902748134923504,0.10174463768334463,8,66.0,F
127600189,2168987.0,13514.0,0.006230558320543185,0.2822856937362926,0.10772587616101788,11,37.0,M
127637681,1988608.0,20421.0,0.010268992179454171,0.41968251158599384,0.10262244221158992,15,34.0,M
127665490,1645505.0,13506.0,0.00820781462225882,0.24197252515185308,0.07956923243474102,13,32.0,F
127705756,2825229.0,25164.0,0.008906888609737476,0.32024200516135154,0.08231251124848814,15,28.0,M
127743395,1433316.0,14751.0,0.010291519804425543,0.408974713182578,0.10955996653160796,12,29.0,M
127743403,1262528.0,16728.0,0.013249607137425862,0.12994325670400975,0.11551345519584962,11,31.0,M
127773519,9515283.0,70365.0,0.007394945583857043,0.042581917952414026,0.15936064536366687,14,37.0,F
127787727,1438347.0,11142.0,0.007746392212727527,0.28106013361170845,0.10913834850588883,12,33.0,M
127806066,3460908.0,10788.0,0.003117101061339972,0.14822295189586085,0.07393708021889146,14,40.0,M
127818146,966349.0,9996.0,0.010344088936812684,0.336380541605569,0.14427341139675443,8,39.0,M
127835867,1959261.0,16807.0,0.008578234344479883,0.45648282694342407,0.10924004018283033,15,41.0,M
127858954,4259647.0,16743.0,0.003930607395401544,0.3521449077822646,0.09413856637440404,15,33.0,M
127914515,1377900.0,16473.0,0.011955149139995645,0.6847020828797445,0.16932227434370803,8,51.0,F
127957514,2073187.0,19341.0,0.009329115029179711,0.44446786517569326,0.10496966322834858,15,39.0,M
